Date,Country,Name,Count,Length
16 February 2015,gl,one_way,0,0.0
16 February 2015,gl,track,162,90.05
16 February 2015,gl,residential,664,350.2
16 February 2015,gl,primary,21,83.62
16 February 2015,gl,turn_restrict,0,0.0
16 February 2015,gl,roads_with_names,527,957.81
16 February 2015,gl,motorway,8,61.75
16 February 2015,gl,roads_with_second_lang,0,0.0
16 February 2015,gl,road,14,43.21
16 February 2015,gl,secondary_link,16,0.72
16 February 2015,gl,path,332,731.03
16 February 2015,gl,roads_with_designation,0,0.0
16 February 2015,gl,raceway,0,0.0
16 February 2015,gl,unclassified,287,285.6
16 February 2015,gl,tertiary,73,113.87
16 February 2015,gl,secondary,140,72.15
19 January 2015,gl,primary_link,1,20.71
19 January 2015,gl,living_street,18,2.71
19 January 2015,gl,service,369,71.83
19 January 2015,gl,one_way,0,0.0
19 January 2015,gl,track,162,90.05
19 January 2015,gl,residential,655,346.96
19 January 2015,gl,primary,21,83.62
19 January 2015,gl,turn_restrict,0,0.0
19 January 2015,gl,roads_with_names,513,952.72
19 January 2015,gl,motorway,8,61.75
19 January 2015,gl,roads_with_second_lang,0,0.0
19 January 2015,gl,road,14,43.21
19 January 2015,gl,secondary_link,16,0.72
19 January 2015,gl,path,333,729.63
19 January 2015,gl,roads_with_designation,0,0.0
19 January 2015,gl,raceway,0,0.0
19 January 2015,gl,unclassified,287,285.6
19 January 2015,gl,tertiary,72,114.27
19 January 2015,gl,secondary,140,72.15
09 February 2015,gl,primary_link,1,20.71
09 February 2015,gl,living_street,18,2.71
09 February 2015,gl,service,369,71.82
09 February 2015,gl,one_way,0,0.0
09 February 2015,gl,track,162,90.05
09 February 2015,gl,residential,662,348.92
09 February 2015,gl,primary,21,83.62
09 February 2015,gl,turn_restrict,0,0.0
09 February 2015,gl,roads_with_names,515,953.5
09 February 2015,gl,motorway,8,61.75
09 February 2015,gl,roads_with_second_lang,0,0.0
09 February 2015,gl,road,14,43.21
09 February 2015,gl,secondary_link,16,0.72
09 February 2015,gl,path,332,731.03
09 February 2015,gl,roads_with_designation,0,0.0
09 February 2015,gl,raceway,0,0.0
09 February 2015,gl,unclassified,287,285.6
09 February 2015,gl,tertiary,73,113.87
09 February 2015,gl,secondary,140,72.15
23 February 2015,gl,primary_link,1,20.71
23 February 2015,gl,living_street,18,2.71
23 February 2015,gl,service,369,71.82
23 February 2015,gl,one_way,0,0.0
23 February 2015,gl,track,162,90.05
23 February 2015,gl,residential,664,350.2
23 February 2015,gl,primary,21,83.62
23 February 2015,gl,turn_restrict,0,0.0
23 February 2015,gl,roads_with_names,527,957.81
23 February 2015,gl,motorway,8,61.75
23 February 2015,gl,roads_with_second_lang,0,0.0
23 February 2015,gl,road,14,43.21
23 February 2015,gl,secondary_link,16,0.72
23 February 2015,gl,path,332,731.03
23 February 2015,gl,roads_with_designation,0,0.0
23 February 2015,gl,raceway,0,0.0
23 February 2015,gl,unclassified,287,285.6
23 February 2015,gl,tertiary,73,113.87
23 February 2015,gl,secondary,140,72.15
12 January 2015,gl,primary_link,1,20.71
12 January 2015,gl,living_street,18,2.71
12 January 2015,gl,service,369,71.83
12 January 2015,gl,one_way,0,0.0
12 January 2015,gl,track,162,90.05
12 January 2015,gl,residential,655,346.96
12 January 2015,gl,primary,21,83.62
12 January 2015,gl,turn_restrict,0,0.0
12 January 2015,gl,roads_with_names,513,952.72
12 January 2015,gl,motorway,8,61.75
12 January 2015,gl,roads_with_second_lang,0,0.0
12 January 2015,gl,road,14,43.21
12 January 2015,gl,secondary_link,16,0.72
12 January 2015,gl,path,333,729.63
12 January 2015,gl,roads_with_designation,0,0.0
12 January 2015,gl,raceway,0,0.0
12 January 2015,gl,unclassified,287,285.6
12 January 2015,gl,tertiary,72,114.27
12 January 2015,gl,secondary,140,72.15
26 January 2015,gl,primary_link,1,20.71
26 January 2015,gl,living_street,18,2.71
26 January 2015,gl,service,369,71.82
26 January 2015,gl,one_way,0,0.0
26 January 2015,gl,track,162,90.05
26 January 2015,gl,residential,655,346.98
26 January 2015,gl,primary,21,83.62
26 January 2015,gl,turn_restrict,0,0.0
26 January 2015,gl,roads_with_names,515,952.69
26 January 2015,gl,motorway,8,61.75
26 January 2015,gl,roads_with_second_lang,0,0.0
26 January 2015,gl,road,14,43.21
26 January 2015,gl,secondary_link,16,0.72
26 January 2015,gl,path,332,729.52
26 January 2015,gl,roads_with_designation,0,0.0
26 January 2015,gl,raceway,0,0.0
26 January 2015,gl,unclassified,287,285.6
26 January 2015,gl,tertiary,73,113.87
26 January 2015,gl,secondary,140,72.15
02 February 2015,gl,primary_link,1,20.71
02 February 2015,gl,living_street,18,2.71
02 February 2015,gl,service,369,71.82
02 February 2015,gl,one_way,0,0.0
02 February 2015,gl,track,162,90.05
02 February 2015,gl,residential,655,346.98
02 February 2015,gl,primary,21,83.62
02 February 2015,gl,turn_restrict,0,0.0
02 February 2015,gl,roads_with_names,515,953.5
02 February 2015,gl,motorway,8,61.75
02 February 2015,gl,roads_with_second_lang,0,0.0
02 February 2015,gl,road,14,43.21
02 February 2015,gl,secondary_link,16,0.72
02 February 2015,gl,path,332,731.03
02 February 2015,gl,roads_with_designation,0,0.0
02 February 2015,gl,raceway,0,0.0
02 February 2015,gl,unclassified,287,285.6
02 February 2015,gl,tertiary,73,113.87
02 February 2015,gl,secondary,140,72.15
17 November 2014,gl,primary_link,1,20.71
17 November 2014,gl,living_street,16,2.58
17 November 2014,gl,service,322,60.34
17 November 2014,gl,one_way,0,0.0
17 November 2014,gl,track,162,90.05
17 November 2014,gl,residential,584,321.47
17 November 2014,gl,primary,21,83.62
17 November 2014,gl,turn_restrict,0,0.0
17 November 2014,gl,roads_with_names,429,725.21
17 November 2014,gl,motorway,8,61.75
17 November 2014,gl,roads_with_second_lang,0,0.0
17 November 2014,gl,road,13,43.14
17 November 2014,gl,secondary_link,7,0.22
17 November 2014,gl,path,278,243.82
17 November 2014,gl,roads_with_designation,0,0.0
17 November 2014,gl,raceway,0,0.0
17 November 2014,gl,unclassified,282,282.37
17 November 2014,gl,tertiary,73,113.06
17 November 2014,gl,secondary,124,66.64
10 November 2014,gl,primary_link,1,20.71
10 November 2014,gl,living_street,16,2.58
10 November 2014,gl,service,322,60.34
10 November 2014,gl,one_way,0,0.0
10 November 2014,gl,track,162,90.05
10 November 2014,gl,residential,584,321.88
10 November 2014,gl,primary,21,83.62
10 November 2014,gl,turn_restrict,0,0.0
10 November 2014,gl,roads_with_names,429,725.62
10 November 2014,gl,motorway,8,61.75
10 November 2014,gl,roads_with_second_lang,0,0.0
10 November 2014,gl,road,13,43.14
10 November 2014,gl,secondary_link,7,0.22
10 November 2014,gl,path,278,243.82
10 November 2014,gl,roads_with_designation,0,0.0
10 November 2014,gl,raceway,0,0.0
10 November 2014,gl,unclassified,282,282.37
10 November 2014,gl,tertiary,73,113.06
10 November 2014,gl,secondary,124,66.64
15 December 2014,gl,primary_link,1,20.71
15 December 2014,gl,living_street,18,2.71
15 December 2014,gl,service,359,67.51
15 December 2014,gl,one_way,0,0.0
15 December 2014,gl,track,162,90.51
15 December 2014,gl,residential,620,336.77
15 December 2014,gl,primary,21,83.62
15 December 2014,gl,turn_restrict,0,0.0
15 December 2014,gl,roads_with_names,513,947.03
15 December 2014,gl,motorway,8,61.75
15 December 2014,gl,roads_with_second_lang,0,0.0
15 December 2014,gl,road,14,43.21
15 December 2014,gl,secondary_link,17,0.74
15 December 2014,gl,path,322,692.54
15 December 2014,gl,roads_with_designation,0,0.0
15 December 2014,gl,raceway,0,0.0
15 December 2014,gl,unclassified,287,284.57
15 December 2014,gl,tertiary,72,114.27
15 December 2014,gl,secondary,144,72.2
08 December 2014,gl,primary_link,1,20.71
08 December 2014,gl,living_street,18,2.71
08 December 2014,gl,service,357,67.29
08 December 2014,gl,one_way,0,0.0
08 December 2014,gl,track,162,90.51
08 December 2014,gl,residential,617,335.71
08 December 2014,gl,primary,21,83.62
08 December 2014,gl,turn_restrict,0,0.0
08 December 2014,gl,roads_with_names,508,938.6
08 December 2014,gl,motorway,8,61.75
08 December 2014,gl,roads_with_second_lang,0,0.0
08 December 2014,gl,road,14,43.21
08 December 2014,gl,secondary_link,17,0.74
08 December 2014,gl,path,321,691.07
08 December 2014,gl,roads_with_designation,0,0.0
08 December 2014,gl,raceway,0,0.0
08 December 2014,gl,unclassified,287,284.57
08 December 2014,gl,tertiary,72,114.27
08 December 2014,gl,secondary,144,72.2
24 November 2014,gl,primary_link,1,20.71
24 November 2014,gl,living_street,16,2.58
24 November 2014,gl,service,327,62.18
24 November 2014,gl,one_way,0,0.0
24 November 2014,gl,track,161,89.45
24 November 2014,gl,residential,585,321.63
24 November 2014,gl,primary,21,83.62
24 November 2014,gl,turn_restrict,0,0.0
24 November 2014,gl,roads_with_names,436,730.72
24 November 2014,gl,motorway,8,61.75
24 November 2014,gl,roads_with_second_lang,0,0.0
24 November 2014,gl,road,13,43.14
24 November 2014,gl,secondary_link,7,0.22
24 November 2014,gl,path,285,260.96
24 November 2014,gl,roads_with_designation,0,0.0
24 November 2014,gl,raceway,0,0.0
24 November 2014,gl,unclassified,281,282.15
24 November 2014,gl,tertiary,73,113.06
24 November 2014,gl,secondary,127,66.64
29 December 2014,gl,primary_link,1,20.71
29 December 2014,gl,living_street,18,2.71
29 December 2014,gl,service,366,71.4
29 December 2014,gl,one_way,0,0.0
29 December 2014,gl,track,162,90.51
29 December 2014,gl,residential,627,341.05
29 December 2014,gl,primary,21,83.62
29 December 2014,gl,turn_restrict,0,0.0
29 December 2014,gl,roads_with_names,513,952.74
29 December 2014,gl,motorway,8,61.75
29 December 2014,gl,roads_with_second_lang,0,0.0
29 December 2014,gl,road,14,43.21
29 December 2014,gl,secondary_link,17,0.74
29 December 2014,gl,path,332,729.4
29 December 2014,gl,roads_with_designation,0,0.0
29 December 2014,gl,raceway,0,0.0
29 December 2014,gl,unclassified,287,285.61
29 December 2014,gl,tertiary,72,114.27
29 December 2014,gl,secondary,144,72.29
22 December 2014,gl,primary_link,1,20.71
22 December 2014,gl,living_street,18,2.71
22 December 2014,gl,service,359,67.51
22 December 2014,gl,one_way,0,0.0
22 December 2014,gl,track,162,90.51
22 December 2014,gl,residential,620,336.77
22 December 2014,gl,primary,21,83.62
22 December 2014,gl,turn_restrict,0,0.0
22 December 2014,gl,roads_with_names,513,952.71
22 December 2014,gl,motorway,8,61.75
22 December 2014,gl,roads_with_second_lang,0,0.0
22 December 2014,gl,road,14,43.21
22 December 2014,gl,secondary_link,17,0.74
22 December 2014,gl,path,329,724.3
22 December 2014,gl,roads_with_designation,0,0.0
22 December 2014,gl,raceway,0,0.0
22 December 2014,gl,unclassified,287,284.57
22 December 2014,gl,tertiary,72,114.27
22 December 2014,gl,secondary,144,72.2
01 December 2014,gl,primary_link,1,20.71
01 December 2014,gl,living_street,18,2.71
01 December 2014,gl,service,357,67.29
01 December 2014,gl,one_way,0,0.0
01 December 2014,gl,track,161,89.36
01 December 2014,gl,residential,616,335.72
01 December 2014,gl,primary,21,83.62
01 December 2014,gl,turn_restrict,0,0.0
01 December 2014,gl,roads_with_names,501,914.71
01 December 2014,gl,motorway,8,61.75
01 December 2014,gl,roads_with_second_lang,0,0.0
01 December 2014,gl,road,14,43.21
01 December 2014,gl,secondary_link,17,0.74
01 December 2014,gl,path,297,433.2
01 December 2014,gl,roads_with_designation,0,0.0
01 December 2014,gl,raceway,0,0.0
01 December 2014,gl,unclassified,287,284.57
01 December 2014,gl,tertiary,72,114.27
01 December 2014,gl,secondary,144,72.2
15 September 2014,gl,primary_link,1,20.71
15 September 2014,gl,living_street,16,2.58
15 September 2014,gl,service,318,59.74
15 September 2014,gl,one_way,0,0.0
15 September 2014,gl,track,162,90.05
15 September 2014,gl,residential,569,315.32
15 September 2014,gl,primary,21,83.62
15 September 2014,gl,turn_restrict,0,0.0
15 September 2014,gl,roads_with_names,401,714.64
15 September 2014,gl,motorway,7,60.92
15 September 2014,gl,roads_with_second_lang,0,0.0
15 September 2014,gl,road,13,43.14
15 September 2014,gl,secondary_link,7,0.22
15 September 2014,gl,path,278,243.82
15 September 2014,gl,roads_with_designation,0,0.0
15 September 2014,gl,raceway,0,0.0
15 September 2014,gl,unclassified,281,282.41
15 September 2014,gl,tertiary,74,301.63
15 September 2014,gl,secondary,122,65.52
22 September 2014,gl,primary_link,1,20.71
22 September 2014,gl,living_street,16,2.58
22 September 2014,gl,service,318,59.74
22 September 2014,gl,one_way,0,0.0
22 September 2014,gl,track,162,90.05
22 September 2014,gl,residential,570,316.81
22 September 2014,gl,primary,21,83.62
22 September 2014,gl,turn_restrict,0,0.0
22 September 2014,gl,roads_with_names,402,716.13
22 September 2014,gl,motorway,7,60.92
22 September 2014,gl,roads_with_second_lang,0,0.0
22 September 2014,gl,road,13,43.14
22 September 2014,gl,secondary_link,7,0.22
22 September 2014,gl,path,278,243.82
22 September 2014,gl,roads_with_designation,0,0.0
22 September 2014,gl,raceway,0,0.0
22 September 2014,gl,unclassified,281,282.41
22 September 2014,gl,tertiary,74,301.63
22 September 2014,gl,secondary,122,65.52
13 October 2014,gl,primary_link,1,20.71
13 October 2014,gl,living_street,16,2.58
13 October 2014,gl,service,318,59.74
13 October 2014,gl,one_way,0,0.0
13 October 2014,gl,track,162,90.05
13 October 2014,gl,residential,582,321.51
13 October 2014,gl,primary,21,83.62
13 October 2014,gl,turn_restrict,0,0.0
13 October 2014,gl,roads_with_names,427,724.59
13 October 2014,gl,motorway,7,60.92
13 October 2014,gl,roads_with_second_lang,0,0.0
13 October 2014,gl,road,13,43.14
13 October 2014,gl,secondary_link,7,0.22
13 October 2014,gl,path,278,243.82
13 October 2014,gl,roads_with_designation,0,0.0
13 October 2014,gl,raceway,0,0.0
13 October 2014,gl,unclassified,282,282.37
13 October 2014,gl,tertiary,74,301.63
13 October 2014,gl,secondary,124,66.64
29 September 2014,gl,primary_link,1,20.71
29 September 2014,gl,living_street,16,2.58
29 September 2014,gl,service,318,59.74
29 September 2014,gl,one_way,0,0.0
29 September 2014,gl,track,162,90.05
29 September 2014,gl,residential,577,319.3
29 September 2014,gl,primary,21,83.62
29 September 2014,gl,turn_restrict,0,0.0
29 September 2014,gl,roads_with_names,422,722.38
29 September 2014,gl,motorway,7,60.92
29 September 2014,gl,roads_with_second_lang,0,0.0
29 September 2014,gl,road,13,43.14
29 September 2014,gl,secondary_link,7,0.22
29 September 2014,gl,path,278,243.82
29 September 2014,gl,roads_with_designation,0,0.0
29 September 2014,gl,raceway,0,0.0
29 September 2014,gl,unclassified,282,282.37
29 September 2014,gl,tertiary,74,301.63
29 September 2014,gl,secondary,124,66.64
27 October 2014,gl,primary_link,1,20.71
27 October 2014,gl,living_street,16,2.58
27 October 2014,gl,service,319,59.97
27 October 2014,gl,one_way,0,0.0
27 October 2014,gl,track,162,90.05
27 October 2014,gl,residential,583,321.71
27 October 2014,gl,primary,21,83.62
27 October 2014,gl,turn_restrict,0,0.0
27 October 2014,gl,roads_with_names,429,725.62
27 October 2014,gl,motorway,8,61.75
27 October 2014,gl,roads_with_second_lang,0,0.0
27 October 2014,gl,road,13,43.14
27 October 2014,gl,secondary_link,7,0.22
27 October 2014,gl,path,278,243.82
27 October 2014,gl,roads_with_designation,0,0.0
27 October 2014,gl,raceway,0,0.0
27 October 2014,gl,unclassified,282,282.37
27 October 2014,gl,tertiary,74,301.63
27 October 2014,gl,secondary,124,66.64
20 October 2014,gl,primary_link,1,20.71
20 October 2014,gl,living_street,16,2.58
20 October 2014,gl,service,319,59.97
20 October 2014,gl,one_way,0,0.0
20 October 2014,gl,track,162,90.05
20 October 2014,gl,residential,582,321.51
20 October 2014,gl,primary,21,83.62
20 October 2014,gl,turn_restrict,0,0.0
20 October 2014,gl,roads_with_names,427,724.59
20 October 2014,gl,motorway,7,60.92
20 October 2014,gl,roads_with_second_lang,0,0.0
20 October 2014,gl,road,13,43.14
20 October 2014,gl,secondary_link,7,0.22
20 October 2014,gl,path,278,243.82
20 October 2014,gl,roads_with_designation,0,0.0
20 October 2014,gl,raceway,0,0.0
20 October 2014,gl,unclassified,282,282.37
20 October 2014,gl,tertiary,74,301.63
20 October 2014,gl,secondary,124,66.64
06 October 2014,gl,primary_link,1,20.71
06 October 2014,gl,living_street,16,2.58
06 October 2014,gl,service,318,59.74
06 October 2014,gl,one_way,0,0.0
06 October 2014,gl,track,162,90.05
06 October 2014,gl,residential,582,321.51
06 October 2014,gl,primary,21,83.62
06 October 2014,gl,turn_restrict,0,0.0
06 October 2014,gl,roads_with_names,427,724.59
06 October 2014,gl,motorway,7,60.92
06 October 2014,gl,roads_with_second_lang,0,0.0
06 October 2014,gl,road,13,43.14
06 October 2014,gl,secondary_link,7,0.22
06 October 2014,gl,path,278,243.82
06 October 2014,gl,roads_with_designation,0,0.0
06 October 2014,gl,raceway,0,0.0
06 October 2014,gl,unclassified,282,282.37
06 October 2014,gl,tertiary,74,301.63
06 October 2014,gl,secondary,124,66.64
03 November 2014,gl,primary_link,1,20.71
03 November 2014,gl,living_street,16,2.58
03 November 2014,gl,service,319,59.97
03 November 2014,gl,one_way,0,0.0
03 November 2014,gl,track,162,90.05
03 November 2014,gl,residential,583,321.71
03 November 2014,gl,primary,21,83.62
03 November 2014,gl,turn_restrict,0,0.0
03 November 2014,gl,roads_with_names,429,725.62
03 November 2014,gl,motorway,8,61.75
03 November 2014,gl,roads_with_second_lang,0,0.0
03 November 2014,gl,road,13,43.14
03 November 2014,gl,secondary_link,7,0.22
03 November 2014,gl,path,278,243.82
03 November 2014,gl,roads_with_designation,0,0.0
03 November 2014,gl,raceway,0,0.0
03 November 2014,gl,unclassified,282,282.37
03 November 2014,gl,tertiary,74,301.63
03 November 2014,gl,secondary,124,66.64
21 July 2014,gl,primary_link,1,20.71
21 July 2014,gl,living_street,16,2.58
21 July 2014,gl,service,314,59.15
21 July 2014,gl,one_way,0,0.0
21 July 2014,gl,track,162,90.06
21 July 2014,gl,residential,564,313.83
21 July 2014,gl,primary,21,83.62
21 July 2014,gl,turn_restrict,0,0.0
21 July 2014,gl,roads_with_names,399,714.71
21 July 2014,gl,motorway,7,60.92
21 July 2014,gl,roads_with_second_lang,0,0.0
21 July 2014,gl,road,12,42.46
21 July 2014,gl,secondary_link,7,0.22
21 July 2014,gl,path,278,243.9
21 July 2014,gl,roads_with_designation,0,0.0
21 July 2014,gl,raceway,0,0.0
21 July 2014,gl,unclassified,281,282.41
21 July 2014,gl,tertiary,71,300.97
21 July 2014,gl,secondary,120,65.52
28 July 2014,gl,primary_link,1,20.71
28 July 2014,gl,living_street,16,2.58
28 July 2014,gl,service,314,59.15
28 July 2014,gl,one_way,0,0.0
28 July 2014,gl,track,162,90.06
28 July 2014,gl,residential,564,313.84
28 July 2014,gl,primary,21,83.62
28 July 2014,gl,turn_restrict,0,0.0
28 July 2014,gl,roads_with_names,399,714.71
28 July 2014,gl,motorway,7,60.92
28 July 2014,gl,roads_with_second_lang,0,0.0
28 July 2014,gl,road,12,42.46
28 July 2014,gl,secondary_link,7,0.22
28 July 2014,gl,path,278,243.9
28 July 2014,gl,roads_with_designation,0,0.0
28 July 2014,gl,raceway,0,0.0
28 July 2014,gl,unclassified,281,282.41
28 July 2014,gl,tertiary,71,300.97
28 July 2014,gl,secondary,120,65.52
04 August 2014,gl,primary_link,1,20.71
04 August 2014,gl,living_street,16,2.58
04 August 2014,gl,service,314,59.15
04 August 2014,gl,one_way,0,0.0
04 August 2014,gl,track,162,90.06
04 August 2014,gl,residential,564,313.84
04 August 2014,gl,primary,21,83.62
04 August 2014,gl,turn_restrict,0,0.0
04 August 2014,gl,roads_with_names,399,714.71
04 August 2014,gl,motorway,7,60.92
04 August 2014,gl,roads_with_second_lang,0,0.0
04 August 2014,gl,road,12,42.46
04 August 2014,gl,secondary_link,7,0.22
04 August 2014,gl,path,278,243.9
04 August 2014,gl,roads_with_designation,0,0.0
04 August 2014,gl,raceway,0,0.0
04 August 2014,gl,unclassified,281,282.41
04 August 2014,gl,tertiary,71,300.97
04 August 2014,gl,secondary,120,65.52
18 August 2014,gl,primary_link,1,20.71
18 August 2014,gl,living_street,16,2.58
18 August 2014,gl,service,314,59.15
18 August 2014,gl,one_way,0,0.0
18 August 2014,gl,track,162,90.06
18 August 2014,gl,residential,564,313.84
18 August 2014,gl,primary,21,83.62
18 August 2014,gl,turn_restrict,0,0.0
18 August 2014,gl,roads_with_names,399,714.71
18 August 2014,gl,motorway,7,60.92
18 August 2014,gl,roads_with_second_lang,0,0.0
18 August 2014,gl,road,12,42.46
18 August 2014,gl,secondary_link,7,0.22
18 August 2014,gl,path,278,243.9
18 August 2014,gl,roads_with_designation,0,0.0
18 August 2014,gl,raceway,0,0.0
18 August 2014,gl,unclassified,281,282.41
18 August 2014,gl,tertiary,71,300.97
18 August 2014,gl,secondary,120,65.52
25 August 2014,gl,primary_link,1,20.71
25 August 2014,gl,living_street,16,2.58
25 August 2014,gl,service,318,59.74
25 August 2014,gl,one_way,0,0.0
25 August 2014,gl,track,162,90.06
25 August 2014,gl,residential,568,315.41
25 August 2014,gl,primary,21,83.62
25 August 2014,gl,turn_restrict,0,0.0
25 August 2014,gl,roads_with_names,399,714.71
25 August 2014,gl,motorway,7,60.92
25 August 2014,gl,roads_with_second_lang,0,0.0
25 August 2014,gl,road,12,42.46
25 August 2014,gl,secondary_link,7,0.22
25 August 2014,gl,path,278,243.9
25 August 2014,gl,roads_with_designation,0,0.0
25 August 2014,gl,raceway,0,0.0
25 August 2014,gl,unclassified,281,282.41
25 August 2014,gl,tertiary,71,300.97
25 August 2014,gl,secondary,120,65.52
01 September 2014,gl,primary_link,1,20.71
01 September 2014,gl,living_street,16,2.58
01 September 2014,gl,service,318,59.74
01 September 2014,gl,one_way,0,0.0
01 September 2014,gl,track,162,90.06
01 September 2014,gl,residential,568,315.41
01 September 2014,gl,primary,21,83.62
01 September 2014,gl,turn_restrict,0,0.0
01 September 2014,gl,roads_with_names,399,714.71
01 September 2014,gl,motorway,7,60.92
01 September 2014,gl,roads_with_second_lang,0,0.0
01 September 2014,gl,road,12,42.46
01 September 2014,gl,secondary_link,7,0.22
01 September 2014,gl,path,278,243.9
01 September 2014,gl,roads_with_designation,0,0.0
01 September 2014,gl,raceway,0,0.0
01 September 2014,gl,unclassified,281,282.41
01 September 2014,gl,tertiary,71,300.97
01 September 2014,gl,secondary,120,65.52
08 September 2014,gl,primary_link,1,20.71
08 September 2014,gl,living_street,16,2.58
08 September 2014,gl,service,318,59.74
08 September 2014,gl,one_way,0,0.0
08 September 2014,gl,track,162,90.06
08 September 2014,gl,residential,568,315.41
08 September 2014,gl,primary,21,83.62
08 September 2014,gl,turn_restrict,0,0.0
08 September 2014,gl,roads_with_names,399,714.71
08 September 2014,gl,motorway,7,60.92
08 September 2014,gl,roads_with_second_lang,0,0.0
08 September 2014,gl,road,12,42.46
08 September 2014,gl,secondary_link,7,0.22
08 September 2014,gl,path,278,243.9
08 September 2014,gl,roads_with_designation,0,0.0
08 September 2014,gl,raceway,0,0.0
08 September 2014,gl,unclassified,281,282.41
08 September 2014,gl,tertiary,71,300.97
08 September 2014,gl,secondary,120,65.52
11 August 2014,gl,primary_link,1,20.71
11 August 2014,gl,living_street,16,2.58
11 August 2014,gl,service,314,59.15
11 August 2014,gl,one_way,0,0.0
11 August 2014,gl,track,162,90.06
11 August 2014,gl,residential,564,313.84
11 August 2014,gl,primary,21,83.62
11 August 2014,gl,turn_restrict,0,0.0
11 August 2014,gl,roads_with_names,399,714.71
11 August 2014,gl,motorway,7,60.92
11 August 2014,gl,roads_with_second_lang,0,0.0
11 August 2014,gl,road,12,42.46
11 August 2014,gl,secondary_link,7,0.22
11 August 2014,gl,path,278,243.9
11 August 2014,gl,roads_with_designation,0,0.0
11 August 2014,gl,raceway,0,0.0
11 August 2014,gl,unclassified,281,282.41
11 August 2014,gl,tertiary,71,300.97
11 August 2014,gl,secondary,120,65.52
26 May 2014,gl,primary_link,1,20.71
26 May 2014,gl,living_street,16,2.58
26 May 2014,gl,service,314,59.15
26 May 2014,gl,one_way,0,0.0
26 May 2014,gl,track,161,85.84
26 May 2014,gl,residential,569,317.79
26 May 2014,gl,primary,21,83.62
26 May 2014,gl,turn_restrict,0,0.0
26 May 2014,gl,roads_with_names,399,714.71
26 May 2014,gl,motorway,7,60.92
26 May 2014,gl,roads_with_second_lang,0,0.0
26 May 2014,gl,road,11,42.47
26 May 2014,gl,secondary_link,7,0.22
26 May 2014,gl,path,278,243.9
26 May 2014,gl,roads_with_designation,0,0.0
26 May 2014,gl,raceway,0,0.0
26 May 2014,gl,unclassified,250,274.24
26 May 2014,gl,tertiary,71,300.97
26 May 2014,gl,secondary,120,65.52
09 June 2014,gl,primary_link,1,20.71
09 June 2014,gl,living_street,16,2.58
09 June 2014,gl,service,314,59.15
09 June 2014,gl,one_way,0,0.0
09 June 2014,gl,track,162,90.06
09 June 2014,gl,residential,564,313.83
09 June 2014,gl,primary,21,83.62
09 June 2014,gl,turn_restrict,0,0.0
09 June 2014,gl,roads_with_names,399,714.71
09 June 2014,gl,motorway,7,60.92
09 June 2014,gl,roads_with_second_lang,0,0.0
09 June 2014,gl,road,11,42.47
09 June 2014,gl,secondary_link,7,0.22
09 June 2014,gl,path,278,243.9
09 June 2014,gl,roads_with_designation,0,0.0
09 June 2014,gl,raceway,0,0.0
09 June 2014,gl,unclassified,281,282.4
09 June 2014,gl,tertiary,71,300.97
09 June 2014,gl,secondary,120,65.52
30 June 2014,gl,primary_link,1,20.71
30 June 2014,gl,living_street,16,2.58
30 June 2014,gl,service,314,59.15
30 June 2014,gl,one_way,0,0.0
30 June 2014,gl,track,162,90.06
30 June 2014,gl,residential,564,313.83
30 June 2014,gl,primary,21,83.62
30 June 2014,gl,turn_restrict,0,0.0
30 June 2014,gl,roads_with_names,399,714.71
30 June 2014,gl,motorway,7,60.92
30 June 2014,gl,roads_with_second_lang,0,0.0
30 June 2014,gl,road,11,42.47
30 June 2014,gl,secondary_link,7,0.22
30 June 2014,gl,path,278,243.9
30 June 2014,gl,roads_with_designation,0,0.0
30 June 2014,gl,raceway,0,0.0
30 June 2014,gl,unclassified,281,282.4
30 June 2014,gl,tertiary,71,300.97
30 June 2014,gl,secondary,120,65.52
02 June 2014,gl,primary_link,1,20.71
02 June 2014,gl,living_street,16,2.58
02 June 2014,gl,service,314,59.15
02 June 2014,gl,one_way,0,0.0
02 June 2014,gl,track,162,89.91
02 June 2014,gl,residential,569,317.79
02 June 2014,gl,primary,21,83.62
02 June 2014,gl,turn_restrict,0,0.0
02 June 2014,gl,roads_with_names,399,714.71
02 June 2014,gl,motorway,7,60.92
02 June 2014,gl,roads_with_second_lang,0,0.0
02 June 2014,gl,road,11,42.47
02 June 2014,gl,secondary_link,7,0.22
02 June 2014,gl,path,278,243.9
02 June 2014,gl,roads_with_designation,0,0.0
02 June 2014,gl,raceway,0,0.0
02 June 2014,gl,unclassified,250,274.24
02 June 2014,gl,tertiary,71,300.97
02 June 2014,gl,secondary,120,65.52
23 June 2014,gl,primary_link,1,20.71
23 June 2014,gl,living_street,16,2.58
23 June 2014,gl,service,314,59.15
23 June 2014,gl,one_way,0,0.0
23 June 2014,gl,track,162,90.06
23 June 2014,gl,residential,564,313.83
23 June 2014,gl,primary,21,83.62
23 June 2014,gl,turn_restrict,0,0.0
23 June 2014,gl,roads_with_names,399,714.71
23 June 2014,gl,motorway,7,60.92
23 June 2014,gl,roads_with_second_lang,0,0.0
23 June 2014,gl,road,11,42.47
23 June 2014,gl,secondary_link,7,0.22
23 June 2014,gl,path,278,243.9
23 June 2014,gl,roads_with_designation,0,0.0
23 June 2014,gl,raceway,0,0.0
23 June 2014,gl,unclassified,281,282.4
